LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.0
Amygdala;DICE;STD;0.0
GreyMatter;DICE;MEAN;0.4311585198148231
GreyMatter;DICE;STD;0.06975492102979149
Hippocampus;DICE;MEAN;4.3134789542691965e-05
Hippocampus;DICE;STD;8.645908074894581e-05
Thalamus;DICE;MEAN;0.0
Thalamus;DICE;STD;0.0
WhiteMatter;DICE;MEAN;0.592592677969279
WhiteMatter;DICE;STD;0.10047752198513056
