LABEL;METRIC;STATISTIC;VALUE
Amygdala;DICE;MEAN;0.510562231470361
Amygdala;DICE;STD;0.03547165452361357
GreyMatter;DICE;MEAN;0.6888263135805777
GreyMatter;DICE;STD;0.010768862235538822
Hippocampus;DICE;MEAN;0.3604775396715396
Hippocampus;DICE;STD;0.014098883849123688
Thalamus;DICE;MEAN;0.6961935216402971
Thalamus;DICE;STD;0.02116141299233588
WhiteMatter;DICE;MEAN;0.8139491551611803
WhiteMatter;DICE;STD;0.017996634225512797
